Series_reference,Period,Data_value,UNITS
BDCQ.SF2GHCA,2019.09,19205.615,Dollars
BDCQ.SF2GHCA,2019.12,21418.706,Dollars
BDCQ.SF2GHCA,2020.03,19502.919,Dollars
BDCQ.SF2GHCA,2020.06,16010.056,Dollars
BDCQ.SF2GHCA,2020.09,20038.554,Dollars
BDCQ.SF2GHCA,2020.12,22205.756,Dollars
BDCQ.SF2GHCA,2021.03,20634.216,Dollars
BDCQ.SF2GHCA,2021.06,21585.648,Dollars
BDCQ.SF2II1CA,2016.06,4033.792,Dollars
BDCQ.SF2II1CA,2016.09,4315.543,Dollars
BDCQ.SF2II1CA,2016.12,4340.522,Dollars
BDCQ.SF2II1CA,2017.03,3987.931,Dollars
BDCQ.SF2II1CA,2017.06,4171.03,Dollars
BDCQ.SF2II1CA,2017.09,4235.915,Dollars
BDCQ.SF2II1CA,2017.12,4882.255,Dollars
BDCQ.SF2II1CA,2018.03,4272.766,Dollars
BDCQ.SF2II1CA,2018.06,4574.029,Dollars
BDCQ.SF2II1CA,2018.09,5117.154,Dollars
BDCQ.SF2II1CA,2018.12,4919.854,Dollars
BDCQ.SF2II1CA,2019.03,4598.353,Dollars
BDCQ.SF2II1CA,2019.06,4886.277,Dollars
BDCQ.SF2II1CA,2019.09,4727.79,Dollars
BDCQ.SF2II1CA,2019.12,5289.61,Dollars
BDCQ.SF2II1CA,2020.03,4635.949,Dollars
BDCQ.SF2II1CA,2020.06,3610.071,Dollars
BDCQ.SF2II1CA,2020.09,4032.052,Dollars
BDCQ.SF2II1CA,2020.12,4294.29,Dollars
BDCQ.SF2II1CA,2021.03,4155.955,Dollars
BDCQ.SF2II1CA,2021.06,4578.692,Dollars
BDCQ.SF2IICA,2016.06,4033.792,Dollars
BDCQ.SF2IICA,2016.09,4315.543,Dollars
BDCQ.SF2IICA,2016.12,4340.522,Dollars
BDCQ.SF2IICA,2017.03,3987.931,Dollars
BDCQ.SF2IICA,2017.06,4171.03,Dollars
BDCQ.SF2IICA,2017.09,4235.915,Dollars
BDCQ.SF2IICA,2017.12,4882.255,Dollars
BDCQ.SF2IICA,2018.03,4272.766,Dollars
BDCQ.SF2IICA,2018.06,4574.029,Dollars
BDCQ.SF2IICA,2018.09,5117.154,Dollars
BDCQ.SF2IICA,2018.12,4919.854,Dollars
BDCQ.SF2IICA,2019.03,4598.353,Dollars
BDCQ.SF2IICA,2019.06,4886.277,Dollars
BDCQ.SF2IICA,2019.09,4727.79,Dollars
BDCQ.SF2IICA,2019.12,5289.61,Dollars
BDCQ.SF2IICA,2020.03,4635.949,Dollars
BDCQ.SF2IICA,2020.06,3610.071,Dollars
BDCQ.SF2IICA,2020.09,4032.052,Dollars
BDCQ.SF2IICA,2020.12,4294.29,Dollars
BDCQ.SF2IICA,2021.03,4155.955,Dollars
BDCQ.SF2IICA,2021.06,4578.692,Dollars
BDCQ.SF2JJ1CA,2016.06,1970.738,Dollars
BDCQ.SF2JJ1CA,2016.09,2206.073,Dollars
BDCQ.SF2JJ1CA,2016.12,2125.183,Dollars
BDCQ.SF2JJ1CA,2017.03,2005.618,Dollars
BDCQ.SF2JJ1CA,2017.06,2130.263,Dollars
BDCQ.SF2JJ1CA,2017.09,2249.979,Dollars
BDCQ.SF2JJ1CA,2017.12,2102.66,Dollars
BDCQ.SF2JJ1CA,2018.03,2006.725,Dollars
BDCQ.SF2JJ1CA,2018.06,2035.142,Dollars
BDCQ.SF2JJ1CA,2018.09,2129.167,Dollars
BDCQ.SF2JJ1CA,2018.12,2232.89,Dollars
BDCQ.SF2JJ1CA,2019.03,2129.856,Dollars
BDCQ.SF2JJ1CA,2019.06,2300.842,Dollars
BDCQ.SF2JJ1CA,2019.09,2321.751,Dollars
BDCQ.SF2JJ1CA,2019.12,2423.456,Dollars
BDCQ.SF2JJ1CA,2020.03,2125.17,Dollars
BDCQ.SF2JJ1CA,2020.06,1851.64,Dollars
BDCQ.SF2JJ1CA,2020.09,2180.023,Dollars
BDCQ.SF2JJ1CA,2020.12,2362.876,Dollars
BDCQ.SF2JJ1CA,2021.03,2202.698,Dollars
BDCQ.SF2JJ1CA,2021.06,2290.544,Dollars
BDCQ.SF2JJCA,2016.06,1970.738,Dollars
BDCQ.SF2JJCA,2016.09,2206.073,Dollars
BDCQ.SF2JJCA,2016.12,2125.183,Dollars
BDCQ.SF2JJCA,2017.03,2005.618,Dollars
BDCQ.SF2JJCA,2017.06,2130.263,Dollars
BDCQ.SF2JJCA,2017.09,2249.979,Dollars
BDCQ.SF2JJCA,2017.12,2102.66,Dollars
BDCQ.SF2JJCA,2018.03,2006.725,Dollars
BDCQ.SF2JJCA,2018.06,2035.142,Dollars
BDCQ.SF2JJCA,2018.09,2129.167,Dollars
BDCQ.SF2JJCA,2018.12,2232.89,Dollars
BDCQ.SF2JJCA,2019.03,2129.856,Dollars
BDCQ.SF2JJCA,2019.06,2300.842,Dollars
BDCQ.SF2JJCA,2019.09,2321.751,Dollars
BDCQ.SF2JJCA,2019.12,2423.456,Dollars
BDCQ.SF2JJCA,2020.03,2125.17,Dollars
BDCQ.SF2JJCA,2020.06,1851.64,Dollars
BDCQ.SF2JJCA,2020.09,2180.023,Dollars
BDCQ.SF2JJCA,2020.12,2362.876,Dollars
BDCQ.SF2JJCA,2021.03,2202.698,Dollars
BDCQ.SF2JJCA,2021.06,2290.544,Dollars
BDCQ.SF2LL1CA,2016.06,3666.144,Dollars
BDCQ.SF2LL1CA,2016.09,3753.868,Dollars
BDCQ.SF2LL1CA,2016.12,3883.048,Dollars
BDCQ.SF2LL1CA,2017.03,3609.321,Dollars
BDCQ.SF2LL1CA,2017.06,3755.61,Dollars
BDCQ.SF2LL1CA,2017.09,3853.619,Dollars
BDCQ.SF2LL1CA,2017.12,4244.373,Dollars
BDCQ.SF2LL1CA,2018.03,3919.556,Dollars
BDCQ.SF2LL1CA,2018.06,4239.028,Dollars
BDCQ.SF2LL1CA,2018.09,4336.773,Dollars
BDCQ.SF2LL1CA,2018.12,4788.088,Dollars
BDCQ.SF2LL1CA,2019.03,4337.574,Dollars
BDCQ.SF2LL1CA,2019.06,4499.564,Dollars
BDCQ.SF2LL1CA,2019.09,4624.867,Dollars
BDCQ.SF2LL1CA,2019.12,5075.438,Dollars
BDCQ.SF2LL1CA,2020.03,4279.018,Dollars
BDCQ.SF2LL1CA,2020.06,3501.964,Dollars
BDCQ.SF2LL1CA,2020.09,4316.113,Dollars
BDCQ.SF2LL1CA,2020.12,4880.191,Dollars
BDCQ.SF2LL1CA,2021.03,4666.301,Dollars
BDCQ.SF2LL1CA,2021.06,5017.399,Dollars
BDCQ.SF2LLCA,2016.06,3666.144,Dollars
BDCQ.SF2LLCA,2016.09,3753.868,Dollars
BDCQ.SF2LLCA,2016.12,3883.048,Dollars
BDCQ.SF2LLCA,2017.03,3609.321,Dollars
BDCQ.SF2LLCA,2017.06,3755.61,Dollars
BDCQ.SF2LLCA,2017.09,3853.619,Dollars
BDCQ.SF2LLCA,2017.12,4244.373,Dollars
BDCQ.SF2LLCA,2018.03,3919.556,Dollars
BDCQ.SF2LLCA,2018.06,4239.028,Dollars
BDCQ.SF2LLCA,2018.09,4336.773,Dollars
BDCQ.SF2LLCA,2018.12,4788.088,Dollars
BDCQ.SF2LLCA,2019.03,4337.574,Dollars
BDCQ.SF2LLCA,2019.06,4499.564,Dollars
BDCQ.SF2LLCA,2019.09,4624.867,Dollars
BDCQ.SF2LLCA,2019.12,5075.438,Dollars
BDCQ.SF2LLCA,2020.03,4279.018,Dollars
BDCQ.SF2LLCA,2020.06,3501.964,Dollars
BDCQ.SF2LLCA,2020.09,4316.113,Dollars
BDCQ.SF2LLCA,2020.12,4880.191,Dollars
BDCQ.SF2LLCA,2021.03,4666.301,Dollars
BDCQ.SF2LLCA,2021.06,5017.399,Dollars
BDCQ.SF2MN1CA,2016.06,4021.339,Dollars
BDCQ.SF2MN1CA,2016.09,3942.364,Dollars
BDCQ.SF2MN1CA,2016.12,4048.225,Dollars
BDCQ.SF2MN1CA,2017.03,3863.504,Dollars
BDCQ.SF2MN1CA,2017.06,4297.593,Dollars
BDCQ.SF2MN1CA,2017.09,4290.188,Dollars
BDCQ.SF2MN1CA,2017.12,4479.352,Dollars
BDCQ.SF2MN1CA,2018.03,4157.549,Dollars
BDCQ.SF2MN1CA,2018.06,4740.408,Dollars
BDCQ.SF2MN1CA,2018.09,4740.973,Dollars
BDCQ.SF2MN1CA,2018.12,5049.7,Dollars
BDCQ.SF2MN1CA,2019.03,4634.699,Dollars
BDCQ.SF2MN1CA,2019.06,5191.417,Dollars
BDCQ.SF2MN1CA,2019.09,5138.297,Dollars
BDCQ.SF2MN1CA,2019.12,5338.202,Dollars
BDCQ.SF2MN1CA,2020.03,4736.102,Dollars
BDCQ.SF2MN1CA,2020.06,4372.731,Dollars
BDCQ.SF2MN1CA,2020.09,5085.325,Dollars
BDCQ.SF2MN1CA,2020.12,5273.212,Dollars
BDCQ.SF2MN1CA,2021.03,4852.331,Dollars
BDCQ.SF2MN1CA,2021.06,5827.492,Dollars
BDCQ.SF2MN2CA,2016.06,2052.551,Dollars
BDCQ.SF2MN2CA,2016.09,2021.719,Dollars
BDCQ.SF2MN2CA,2016.12,1981.094,Dollars
BDCQ.SF2MN2CA,2017.03,1840.911,Dollars
BDCQ.SF2MN2CA,2017.06,2244.945,Dollars
BDCQ.SF2MN2CA,2017.09,2205.213,Dollars
BDCQ.SF2MN2CA,2017.12,2280.958,Dollars
BDCQ.SF2MN2CA,2018.03,2171.203,Dollars
BDCQ.SF2MN2CA,2018.06,2677.136,Dollars
BDCQ.SF2MN2CA,2018.09,2302.323,Dollars
BDCQ.SF2MN2CA,2018.12,2400.784,Dollars
BDCQ.SF2MN2CA,2019.03,2210.944,Dollars
BDCQ.SF2MN2CA,2019.06,2388.433,Dollars
BDCQ.SF2MN2CA,2019.09,2397.567,Dollars
BDCQ.SF2MN2CA,2019.12,2445.759,Dollars
BDCQ.SF2MN2CA,2020.03,2164.4,Dollars
BDCQ.SF2MN2CA,2020.06,2122.386,Dollars
BDCQ.SF2MN2CA,2020.09,2100.735,Dollars
BDCQ.SF2MN2CA,2020.12,1994.778,Dollars
BDCQ.SF2MN2CA,2021.03,1822.044,Dollars
BDCQ.SF2MN2CA,2021.06,2576.261,Dollars
BDCQ.SF2MNCA,2016.06,6073.89,Dollars
BDCQ.SF2MNCA,2016.09,5964.083,Dollars
BDCQ.SF2MNCA,2016.12,6029.319,Dollars
BDCQ.SF2MNCA,2017.03,5704.415,Dollars
BDCQ.SF2MNCA,2017.06,6542.538,Dollars
BDCQ.SF2MNCA,2017.09,6495.401,Dollars
BDCQ.SF2MNCA,2017.12,6760.31,Dollars
BDCQ.SF2MNCA,2018.03,6328.752,Dollars
BDCQ.SF2MNCA,2018.06,7417.544,Dollars
BDCQ.SF2MNCA,2018.09,7043.296,Dollars
BDCQ.SF2MNCA,2018.12,7450.484,Dollars
BDCQ.SF2MNCA,2019.03,6845.643,Dollars
BDCQ.SF2MNCA,2019.06,7579.85,Dollars
BDCQ.SF2MNCA,2019.09,7535.864,Dollars
BDCQ.SF2MNCA,2019.12,7783.961,Dollars
BDCQ.SF2MNCA,2020.03,6900.502,Dollars
BDCQ.SF2MNCA,2020.06,6495.117,Dollars
BDCQ.SF2MNCA,2020.09,7186.059,Dollars
BDCQ.SF2MNCA,2020.12,7267.99,Dollars
BDCQ.SF2MNCA,2021.03,6674.375,Dollars
BDCQ.SF2MNCA,2021.06,8403.753,Dollars
BDCQ.SF2PP1CA,2016.06,263.075,Dollars
BDCQ.SF2PP1CA,2016.09,257.967,Dollars
BDCQ.SF2PP1CA,2016.12,269.813,Dollars
BDCQ.SF2PP1CA,2017.03,252.415,Dollars
BDCQ.SF2PP1CA,2017.06,273.018,Dollars
BDCQ.SF2PP1CA,2017.09,281.884,Dollars
BDCQ.SF2PP1CA,2017.12,275.156,Dollars
BDCQ.SF2PP1CA,2018.03,257.718,Dollars
BDCQ.SF2PP1CA,2018.06,273.013,Dollars
BDCQ.SF2PP1CA,2018.09,292.676,Dollars
BDCQ.SF2PP1CA,2018.12,284.101,Dollars
BDCQ.SF2PP1CA,2019.03,262.626,Dollars
BDCQ.SF2PP1CA,2019.06,279.077,Dollars
BDCQ.SF2PP1CA,2019.09,325.261,Dollars
BDCQ.SF2PP1CA,2019.12,322.311,Dollars
BDCQ.SF2PP1CA,2020.03,293.901,Dollars
BDCQ.SF2PP1CA,2020.06,231.894,Dollars
BDCQ.SF2PP1CA,2020.09,287.145,Dollars
BDCQ.SF2PP1CA,2020.12,309.002,Dollars
BDCQ.SF2PP1CA,2021.03,276.116,Dollars
BDCQ.SF2PP1CA,2021.06,285.814,Dollars
BDCQ.SF2PPCA,2016.06,263.075,Dollars
BDCQ.SF2PPCA,2016.09,257.967,Dollars
BDCQ.SF2PPCA,2016.12,269.813,Dollars
BDCQ.SF2PPCA,2017.03,252.415,Dollars
BDCQ.SF2PPCA,2017.06,273.018,Dollars
BDCQ.SF2PPCA,2017.09,281.884,Dollars
BDCQ.SF2PPCA,2017.12,275.156,Dollars
BDCQ.SF2PPCA,2018.03,257.718,Dollars
BDCQ.SF2PPCA,2018.06,273.013,Dollars
BDCQ.SF2PPCA,2018.09,292.676,Dollars
BDCQ.SF2PPCA,2018.12,284.101,Dollars
BDCQ.SF2PPCA,2019.03,262.626,Dollars
BDCQ.SF2PPCA,2019.06,279.077,Dollars
BDCQ.SF2PPCA,2019.09,325.261,Dollars
BDCQ.SF2PPCA,2019.12,322.311,Dollars
BDCQ.SF2PPCA,2020.03,293.901,Dollars
BDCQ.SF2PPCA,2020.06,231.894,Dollars
BDCQ.SF2PPCA,2020.09,287.145,Dollars
BDCQ.SF2PPCA,2020.12,309.002,Dollars
BDCQ.SF2PPCA,2021.03,276.116,Dollars
BDCQ.SF2PPCA,2021.06,285.814,Dollars
BDCQ.SF2QQ1CA,2016.06,1468.732,Dollars
BDCQ.SF2QQ1CA,2016.09,1495.453,Dollars
BDCQ.SF2QQ1CA,2016.12,1406.741,Dollars
BDCQ.SF2QQ1CA,2017.03,1416.155,Dollars
BDCQ.SF2QQ1CA,2017.06,1515.218,Dollars
BDCQ.SF2QQ1CA,2017.09,1538.883,Dollars
BDCQ.SF2QQ1CA,2017.12,1539.485,Dollars
BDCQ.SF2QQ1CA,2018.03,1482.096,Dollars
BDCQ.SF2QQ1CA,2018.06,1669.13,Dollars
BDCQ.SF2QQ1CA,2018.09,1687.126,Dollars
BDCQ.SF2QQ1CA,2018.12,1577.766,Dollars
BDCQ.SF2QQ1CA,2019.03,1557.697,Dollars
BDCQ.SF2QQ1CA,2019.06,1741.591,Dollars
BDCQ.SF2QQ1CA,2019.09,1758.76,Dollars
BDCQ.SF2QQ1CA,2019.12,1796.746,Dollars
BDCQ.SF2QQ1CA,2020.03,1761.188,Dollars
BDCQ.SF2QQ1CA,2020.06,1705.672,Dollars
BDCQ.SF2QQ1CA,2020.09,2054.593,Dollars
BDCQ.SF2QQ1CA,2020.12,2022.907,Dollars
BDCQ.SF2QQ1CA,2021.03,1889.15,Dollars
BDCQ.SF2QQ1CA,2021.06,2160.236,Dollars
BDCQ.SF2QQCA,2016.06,1468.732,Dollars
BDCQ.SF2QQCA,2016.09,1495.453,Dollars
BDCQ.SF2QQCA,2016.12,1406.741,Dollars
BDCQ.SF2QQCA,2017.03,1416.155,Dollars
BDCQ.SF2QQCA,2017.06,1515.218,Dollars
BDCQ.SF2QQCA,2017.09,1538.883,Dollars
BDCQ.SF2QQCA,2017.12,1539.485,Dollars
BDCQ.SF2QQCA,2018.03,1482.096,Dollars
BDCQ.SF2QQCA,2018.06,1669.13,Dollars
BDCQ.SF2QQCA,2018.09,1687.126,Dollars
BDCQ.SF2QQCA,2018.12,1577.766,Dollars
BDCQ.SF2QQCA,2019.03,1557.697,Dollars
BDCQ.SF2QQCA,2019.06,1741.591,Dollars
BDCQ.SF2QQCA,2019.09,1758.76,Dollars
BDCQ.SF2QQCA,2019.12,1796.746,Dollars
BDCQ.SF2QQCA,2020.03,1761.188,Dollars
BDCQ.SF2QQCA,2020.06,1705.672,Dollars
BDCQ.SF2QQCA,2020.09,2054.593,Dollars
BDCQ.SF2QQCA,2020.12,2022.907,Dollars
BDCQ.SF2QQCA,2021.03,1889.15,Dollars
BDCQ.SF2QQCA,2021.06,2160.236,Dollars
BDCQ.SF2RS1CA,2016.06,571.562,Dollars
BDCQ.SF2RS1CA,2016.09,573.242,Dollars
BDCQ.SF2RS1CA,2016.12,623.546,Dollars
BDCQ.SF2RS1CA,2017.03,575.078,Dollars
BDCQ.SF2RS1CA,2017.06,607.575,Dollars
BDCQ.SF2RS1CA,2017.09,586.347,Dollars
BDCQ.SF2RS1CA,2017.12,603.444,Dollars
BDCQ.SF2RS1CA,2018.03,621.422,Dollars
BDCQ.SF2RS1CA,2018.06,649.2,Dollars
BDCQ.SF2RS1CA,2018.09,652.041,Dollars
BDCQ.SF2RS1CA,2018.12,709.224,Dollars
BDCQ.SF2RS1CA,2019.03,674.433,Dollars
BDCQ.SF2RS1CA,2019.06,682.74,Dollars
BDCQ.SF2RS1CA,2019.09,675.864,Dollars
BDCQ.SF2RS1CA,2019.12,744.659,Dollars
BDCQ.SF2RS1CA,2020.03,696,Dollars
BDCQ.SF2RS1CA,2020.06,427.642,Dollars
BDCQ.SF2RS1CA,2020.09,602.856,Dollars
BDCQ.SF2RS1CA,2020.12,699.474,Dollars
BDCQ.SF2RS1CA,2021.03,652.224,Dollars
BDCQ.SF2RS1CA,2021.06,730.902,Dollars
BDCQ.SF2RS2CA,2016.06,1384.423,Dollars
BDCQ.SF2RS2CA,2016.09,1402.993,Dollars
BDCQ.SF2RS2CA,2016.12,1462.745,Dollars
BDCQ.SF2RS2CA,2017.03,1362.83,Dollars
BDCQ.SF2RS2CA,2017.06,1449.193,Dollars
BDCQ.SF2RS2CA,2017.09,1558.657,Dollars
BDCQ.SF2RS2CA,2017.12,1519.367,Dollars
BDCQ.SF2RS2CA,2018.03,1437.247,Dollars
BDCQ.SF2RS2CA,2018.06,1554.656,Dollars
BDCQ.SF2RS2CA,2018.09,1616.389,Dollars
BDCQ.SF2RS2CA,2018.12,1619.946,Dollars
BDCQ.SF2RS2CA,2019.03,1531.721,Dollars
BDCQ.SF2RS2CA,2019.06,1637.857,Dollars
BDCQ.SF2RS2CA,2019.09,1742.6,Dollars
BDCQ.SF2RS2CA,2019.12,1728.472,Dollars
BDCQ.SF2RS2CA,2020.03,1563.468,Dollars
BDCQ.SF2RS2CA,2020.06,1309.058,Dollars
BDCQ.SF2RS2CA,2020.09,1728.879,Dollars
BDCQ.SF2RS2CA,2020.12,1724.505,Dollars
BDCQ.SF2RS2CA,2021.03,1653.04,Dollars
BDCQ.SF2RS2CA,2021.06,1834.033,Dollars
BDCQ.SF2RSCA,2016.06,1955.985,Dollars
BDCQ.SF2RSCA,2016.09,1976.235,Dollars
BDCQ.SF2RSCA,2016.12,2086.291,Dollars
BDCQ.SF2RSCA,2017.03,1937.908,Dollars
BDCQ.SF2RSCA,2017.06,2056.768,Dollars
BDCQ.SF2RSCA,2017.09,2145.004,Dollars
BDCQ.SF2RSCA,2017.12,2122.811,Dollars
BDCQ.SF2RSCA,2018.03,2058.669,Dollars
BDCQ.SF2RSCA,2018.06,2203.856,Dollars
BDCQ.SF2RSCA,2018.09,2268.43,Dollars
BDCQ.SF2RSCA,2018.12,2329.17,Dollars
BDCQ.SF2RSCA,2019.03,2206.154,Dollars
BDCQ.SF2RSCA,2019.06,2320.597,Dollars
BDCQ.SF2RSCA,2019.09,2418.464,Dollars
BDCQ.SF2RSCA,2019.12,2473.131,Dollars
BDCQ.SF2RSCA,2020.03,2259.468,Dollars
BDCQ.SF2RSCA,2020.06,1736.7,Dollars
BDCQ.SF2RSCA,2020.09,2331.735,Dollars
BDCQ.SF2RSCA,2020.12,2423.979,Dollars
BDCQ.SF2RSCA,2021.03,2305.264,Dollars
BDCQ.SF2RSCA,2021.06,2564.935,Dollars
BDCQ.SF3AA2CA,2016.06,65.087,Dollars
BDCQ.SF3AA2CA,2016.09,66.088,Dollars
BDCQ.SF3AA2CA,2016.12,72.872,Dollars
BDCQ.SF3AA2CA,2017.03,69.398,Dollars
BDCQ.SF3AA2CA,2017.06,74.397,Dollars
BDCQ.SF3AA2CA,2017.09,75.9,Dollars
BDCQ.SF3AA2CA,2017.12,81.895,Dollars
BDCQ.SF3AA2CA,2018.03,74.725,Dollars
BDCQ.SF3AA2CA,2018.06,79.656,Dollars
BDCQ.SF3AA2CA,2018.09,81.839,Dollars
BDCQ.SF3AA2CA,2018.12,89.402,Dollars
BDCQ.SF3AA2CA,2019.03,81.395,Dollars
BDCQ.SF3AA2CA,2019.06,86.854,Dollars
BDCQ.SF3AA2CA,2019.09,81.939,Dollars
BDCQ.SF3AA2CA,2019.12,91.781,Dollars
BDCQ.SF3AA2CA,2020.03,78.472,Dollars
BDCQ.SF3AA2CA,2020.06,79.002,Dollars
BDCQ.SF3AA2CA,2020.09,88.719,Dollars
BDCQ.SF3AA2CA,2020.12,93.38,Dollars
BDCQ.SF3AA2CA,2021.03,88.814,Dollars
BDCQ.SF3AA2CA,2021.06,98.222,Dollars
BDCQ.SF3AA3CA,2016.06,248.614,Dollars
BDCQ.SF3AA3CA,2016.09,262.537,Dollars
BDCQ.SF3AA3CA,2016.12,275.79,Dollars
BDCQ.SF3AA3CA,2017.03,282.589,Dollars
BDCQ.SF3AA3CA,2017.06,267.714,Dollars
BDCQ.SF3AA3CA,2017.09,286.859,Dollars
BDCQ.SF3AA3CA,2017.12,335.184,Dollars
BDCQ.SF3AA3CA,2018.03,317.094,Dollars
BDCQ.SF3AA3CA,2018.06,295.189,Dollars
BDCQ.SF3AA3CA,2018.09,318.822,Dollars
BDCQ.SF3AA3CA,2018.12,362.161,Dollars
BDCQ.SF3AA3CA,2019.03,361.866,Dollars
BDCQ.SF3AA3CA,2019.06,322.223,Dollars
BDCQ.SF3AA3CA,2019.09,329.301,Dollars
BDCQ.SF3AA3CA,2019.12,389.322,Dollars
BDCQ.SF3AA3CA,2020.03,356.854,Dollars
BDCQ.SF3AA3CA,2020.06,340.58,Dollars
BDCQ.SF3AA3CA,2020.09,357.416,Dollars
BDCQ.SF3AA3CA,2020.12,401.85,Dollars
BDCQ.SF3AA3CA,2021.03,385.068,Dollars
BDCQ.SF3AA3CA,2021.06,369.6,Dollars
BDCQ.SF3AACA,2016.06,313.701,Dollars
BDCQ.SF3AACA,2016.09,328.625,Dollars
BDCQ.SF3AACA,2016.12,348.662,Dollars
BDCQ.SF3AACA,2017.03,351.987,Dollars
BDCQ.SF3AACA,2017.06,342.111,Dollars
BDCQ.SF3AACA,2017.09,362.759,Dollars
BDCQ.SF3AACA,2017.12,417.079,Dollars
BDCQ.SF3AACA,2018.03,391.819,Dollars
BDCQ.SF3AACA,2018.06,374.845,Dollars
BDCQ.SF3AACA,2018.09,400.661,Dollars
BDCQ.SF3AACA,2018.12,451.563,Dollars
BDCQ.SF3AACA,2019.03,443.261,Dollars
BDCQ.SF3AACA,2019.06,409.077,Dollars
BDCQ.SF3AACA,2019.09,411.24,Dollars
BDCQ.SF3AACA,2019.12,481.103,Dollars
BDCQ.SF3AACA,2020.03,435.326,Dollars
BDCQ.SF3AACA,2020.06,419.583,Dollars
BDCQ.SF3AACA,2020.09,446.135,Dollars
BDCQ.SF3AACA,2020.12,495.23,Dollars
BDCQ.SF3AACA,2021.03,473.882,Dollars
BDCQ.SF3AACA,2021.06,467.822,Dollars
BDCQ.SF3BB1CA,2016.06,142.381,Dollars
BDCQ.SF3BB1CA,2016.09,139.121,Dollars
BDCQ.SF3BB1CA,2016.12,130.689,Dollars
BDCQ.SF3BB1CA,2017.03,150.517,Dollars
BDCQ.SF3BB1CA,2017.06,153.039,Dollars
BDCQ.SF3BB1CA,2017.09,155.55,Dollars
BDCQ.SF3BB1CA,2017.12,152.894,Dollars
BDCQ.SF3BB1CA,2018.03,142.389,Dollars
BDCQ.SF3BB1CA,2018.06,158.069,Dollars
BDCQ.SF3BB1CA,2018.09,145.363,Dollars
BDCQ.SF3BB1CA,2018.12,146.51,Dollars
BDCQ.SF3BB1CA,2019.03,152.792,Dollars
BDCQ.SF3BB1CA,2019.06,158.622,Dollars
BDCQ.SF3BB1CA,2019.09,150.089,Dollars
BDCQ.SF3BB1CA,2019.12,159.021,Dollars
BDCQ.SF3BB1CA,2020.03,148.941,Dollars
BDCQ.SF3BB1CA,2020.06,143.966,Dollars
BDCQ.SF3BB1CA,2020.09,127.264,Dollars
BDCQ.SF3BB1CA,2020.12,143.061,Dollars
BDCQ.SF3BB1CA,2021.03,145.806,Dollars
BDCQ.SF3BB1CA,2021.06,144.914,Dollars
BDCQ.SF3BBCA,2016.06,142.381,Dollars
BDCQ.SF3BBCA,2016.09,139.121,Dollars
BDCQ.SF3BBCA,2016.12,130.689,Dollars
BDCQ.SF3BBCA,2017.03,150.517,Dollars
BDCQ.SF3BBCA,2017.06,153.039,Dollars
BDCQ.SF3BBCA,2017.09,155.55,Dollars
BDCQ.SF3BBCA,2017.12,152.894,Dollars
BDCQ.SF3BBCA,2018.03,142.389,Dollars
BDCQ.SF3BBCA,2018.06,158.069,Dollars
BDCQ.SF3BBCA,2018.09,145.363,Dollars
BDCQ.SF3BBCA,2018.12,146.51,Dollars
BDCQ.SF3BBCA,2019.03,152.792,Dollars
BDCQ.SF3BBCA,2019.06,158.622,Dollars
BDCQ.SF3BBCA,2019.09,150.089,Dollars
BDCQ.SF3BBCA,2019.12,159.021,Dollars
BDCQ.SF3BBCA,2020.03,148.941,Dollars
BDCQ.SF3BBCA,2020.06,143.966,Dollars
BDCQ.SF3BBCA,2020.09,127.264,Dollars
BDCQ.SF3BBCA,2020.12,143.061,Dollars
BDCQ.SF3BBCA,2021.03,145.806,Dollars
BDCQ.SF3BBCA,2021.06,144.914,Dollars
BDCQ.SF3CC1CA,2016.06,1231.999,Dollars
BDCQ.SF3CC1CA,2016.09,1146.566,Dollars
BDCQ.SF3CC1CA,2016.12,1280.539,Dollars
BDCQ.SF3CC1CA,2017.03,1267.637,Dollars
BDCQ.SF3CC1CA,2017.06,1267.142,Dollars
BDCQ.SF3CC1CA,2017.09,1214.018,Dollars
BDCQ.SF3CC1CA,2017.12,1379.011,Dollars
BDCQ.SF3CC1CA,2018.03,1361.223,Dollars
BDCQ.SF3CC1CA,2018.06,1396.91,Dollars
BDCQ.SF3CC1CA,2018.09,1275.631,Dollars
BDCQ.SF3CC1CA,2018.12,1434.883,Dollars
BDCQ.SF3CC1CA,2019.03,1447.347,Dollars
BDCQ.SF3CC1CA,2019.06,1442.753,Dollars
BDCQ.SF3CC1CA,2019.09,1359.074,Dollars
BDCQ.SF3CC1CA,2019.12,1521.569,Dollars
BDCQ.SF3CC1CA,2020.03,1524.281,Dollars
BDCQ.SF3CC1CA,2020.06,1534.01,Dollars
BDCQ.SF3CC1CA,2020.09,1489.703,Dollars
BDCQ.SF3CC1CA,2020.12,1570.49,Dollars
BDCQ.SF3CC1CA,2021.03,1604.912,Dollars
BDCQ.SF3CC1CA,2021.06,1567.642,Dollars
BDCQ.SF3CC2CA,2016.06,109.105,Dollars
BDCQ.SF3CC2CA,2016.09,106.847,Dollars
BDCQ.SF3CC2CA,2016.12,108.161,Dollars
BDCQ.SF3CC2CA,2017.03,104.175,Dollars
BDCQ.SF3CC2CA,2017.06,112.105,Dollars
BDCQ.SF3CC2CA,2017.09,107.964,Dollars
BDCQ.SF3CC2CA,2017.12,111.917,Dollars
BDCQ.SF3CC2CA,2018.03,101.647,Dollars
BDCQ.SF3CC2CA,2018.06,108.899,Dollars
